deposit_count,borrow_count,repay_count,redeem_count,liquidation_count,total_liquidated_collateral_usd,total_liquidated_principal_usd,avg_time_gap,min_time_gap,burst_count,total_transactions,total_deposit_usd,total_borrow_usd,total_repay_usd,total_redeem_usd,total_liquidatcall_usd,is_risky_actual,ML_score_0_1000,score_range
0,0,0,1,0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,5010976973.138577,0.0,0,1000,
32,20,0,1,0,0.0,0.0,30765976.056603774,52,8,53,4.470623775755669e+23,319792109116.67395,0.0,8.227564576300007e+20,0.0,1,180,"[100, 200)"
5,0,0,0,0,0.0,0.0,326051734.2,316,0,5,1.4679582538887604e+20,0.0,0.0,0.0,0.0,0,1000,
2,0,0,0,0,0.0,0.0,808941292.5,659166,0,2,7.449938584881093e+17,0.0,0.0,0.0,0.0,0,1000,
1,0,0,0,0,0.0,0.0,0.0,0,0,1,3.5614512898705652e+16,0.0,0.0,0.0,0.0,0,1000,
5,2,4,5,0,0.0,0.0,101520345.1875,22,6,16,4.99130357537994e+20,5.0320529411878905e+20,5.014214627264259e+20,5.0143355514198085e+20,0.0,0,960,"[900, 1000)"
1,1,1,1,0,0.0,0.0,404776968.25,26,3,4,8.347219430104515e+21,2096628512.9568245,2096628512.9568245,8.347219430104515e+21,0.0,0,1000,
2,0,0,0,0,0.0,0.0,813350096.0,511371,0,2,2023571.6648247635,0.0,0.0,0.0,0.0,0,1000,
6,3,4,10,0,0.0,0.0,70620115.30434783,0,12,23,19508415061.498646,16489767600.65609,18021822311.17189,2.0964552182409776e+21,0.0,0,960,"[900, 1000)"
2,2,0,0,1,2.6354353521671696e+16,2395850.320151972,324873267.0,16,3,5,2.164828549998302e+17,4.614612058934433e+16,0.0,0.0,0.0,1,0,"[0, 100)"
4,2,1,2,0,0.0,0.0,180416389.44444445,0,5,9,1.5041700237079405e+19,9.685521310409972e+18,9.163845493660153e+18,1.4195727948965145e+19,0.0,0,950,"[900, 1000)"
2,1,0,0,0,0.0,0.0,540884912.0,0,1,3,1.491606958584988e+19,1.1024077176040016e+19,0.0,0.0,0.0,1,0,"[0, 100)"
2,0,0,0,0,0.0,0.0,813337605.5,58,1,2,2361584.2216294957,0.0,0.0,0.0,0.0,0,1000,
1,0,0,0,0,0.0,0.0,0.0,0,0,1,1.877678705219359e+17,0.0,0.0,0.0,0.0,0,1000,
25,8,6,1,0,0.0,0.0,40757997.6,10,7,40,3.4067870798260837e+21,2.7381637548392794e+21,7.666549901383088e+20,1.4579523051188455e+20,0.0,1,600,"[600, 700)"
1,1,0,0,0,0.0,0.0,810234045.5,0,1,2,2.8813051177473492e+16,3791190944404406.5,0.0,0.0,0.0,1,0,"[0, 100)"
23,8,7,18,0,0.0,0.0,28994932.839285713,0,22,56,3.6653144645784573e+21,9.90043050092601e+20,9.939034611463233e+20,3.813567906193767e+21,0.0,1,10,"[0, 100)"
39,20,12,16,0,0.0,0.0,18718823.75862069,18,49,87,2.7740502263963934e+21,4.212259679858016e+20,87268123082.41805,437233701648.1389,0.0,1,0,"[0, 100)"
1,1,0,0,0,0.0,0.0,814281323.0,54,1,2,1.1365237938343968e+17,1.1365237938343968e+16,0.0,0.0,0.0,1,0,"[0, 100)"
9,4,2,7,0,0.0,0.0,73856624.9090909,28,2,22,6.17559623856032e+19,4.532453916030476e+18,3.1048539812846413e+18,5.8071003459548905e+19,0.0,0,790,"[700, 800)"
1,0,0,0,0,0.0,0.0,0.0,0,0,1,1.4601362436488069e+20,0.0,0.0,0.0,0.0,0,1000,
2,0,0,0,0,0.0,0.0,814778102.5,475163,0,2,1.5128562081018554e+20,0.0,0.0,0.0,0.0,0,1000,
2,1,1,1,0,0.0,0.0,325936929.0,64,1,5,1.8218705498030232e+19,1.0489866066005147e+18,1.0288404007348791e+18,8.042451582662712e+18,0.0,0,880,"[800, 900)"
1,0,0,0,0,0.0,0.0,0.0,0,0,1,1.747493643225003e+20,0.0,0.0,0.0,0.0,0,1000,
1,0,0,0,0,0.0,0.0,0.0,0,0,1,11636.673670938473,0.0,0.0,0.0,0.0,0,1000,
1,0,0,0,0,0.0,0.0,0.0,0,0,1,193408232.3244246,0.0,0.0,0.0,0.0,0,1000,
1,0,0,0,0,0.0,0.0,0.0,0,0,1,1.914506013946422e+17,0.0,0.0,0.0,0.0,0,1000,
1,0,0,0,0,0.0,0.0,0.0,0,0,1,2.001748969918211e+16,0.0,0.0,0.0,0.0,0,1000,
94,70,85,7,0,0.0,0.0,6369501.62890625,0,52,256,9.426929306019145e+21,8.218955590986409e+20,6.700254063155843e+20,1.471804906772108e+19,0.0,1,30,"[0, 100)"
1,1,1,1,0,0.0,0.0,404964551.25,0,3,4,1.6494077766472028e+22,5.711920000000009e+21,5.711920000000009e+21,1.6494076975085513e+22,0.0,0,1000,
4,0,0,0,0,0.0,0.0,405477748.25,52694,0,4,3.319383608123371e+21,0.0,0.0,0.0,0.0,0,1000,
1,0,0,0,0,0.0,0.0,0.0,0,0,1,1.8833697327463427e+17,0.0,0.0,0.0,0.0,0,1000,
2,1,0,0,0,0.0,0.0,541997669.0,2386,0,3,265566790.4336427,1.803879346542497e+20,0.0,0.0,0.0,1,10,"[0, 100)"
1,0,0,0,0,0.0,0.0,0.0,0,0,1,2006378.3716916635,0.0,0.0,0.0,0.0,0,1000,
1,0,0,0,0,0.0,0.0,0.0,0,0,1,3.8488730140103956e+18,0.0,0.0,0.0,0.0,0,1000,
0,1,2,7,0,0.0,0.0,162400060.4,0,7,10,0.0,18386246858.13487,33465255339.88805,7.570385447888666e+22,0.0,0,980,"[900, 1000)"
1,0,0,0,0,0.0,0.0,0.0,0,0,1,1.0234246849106547e+18,0.0,0.0,0.0,0.0,0,1000,
0,0,0,3,0,0.0,0.0,541134325.3333334,0,2,3,0.0,0.0,0.0,4.392236771713205e+18,0.0,0,1000,
1,1,0,0,0,0.0,0.0,810359675.5,0,1,2,2.484989445570422e+16,4329249905174951.0,0.0,0.0,0.0,1,0,"[0, 100)"
13,3,1,13,0,0.0,0.0,54327971.8,30,5,30,9.883518432956564e+21,3946646560.2308526,4086491274.3201365,8.039957494585894e+21,0.0,0,850,"[800, 900)"
2,2,2,3,0,0.0,0.0,179720296.0,42,3,9,2.759013028161068e+21,1.3496208752897745e+21,1.342247752740303e+21,2.7746759683460636e+21,0.0,0,970,"[900, 1000)"
1,1,0,0,0,0.0,0.0,810399082.0,0,1,2,4.760217208741574e+16,5721414914352854.0,0.0,0.0,0.0,1,0,"[0, 100)"
1,0,0,0,0,0.0,0.0,0.0,0,0,1,9.857935023655005e+16,0.0,0.0,0.0,0.0,0,1000,
1,0,0,0,0,0.0,0.0,0.0,0,0,1,1048232.842578546,0.0,0.0,0.0,0.0,0,1000,
309,30,16,137,0,0.0,0.0,3314128.2703252034,0,151,492,4.5858619827629084e+23,1.3241576090263831e+23,3.398128730609447e+20,2.995389076276757e+23,0.0,1,0,"[0, 100)"
8,4,3,6,0,0.0,0.0,77599668.42857143,92,2,21,2.2147055246787255e+21,1089770337.028044,1083276001.7985034,2.1924565697865696e+21,0.0,0,870,"[800, 900)"
2,0,0,0,0,0.0,0.0,814837378.5,22,1,2,1.9042802967514201e+21,0.0,0.0,0.0,0.0,0,990,"[900, 1000)"
2,0,0,0,0,0.0,0.0,813353216.5,562573,0,2,1.2631571273804454e+18,0.0,0.0,0.0,0.0,0,1000,
25,29,114,25,0,0.0,0.0,8448023.85492228,0,60,193,4.344663110394717e+23,1.330198552826688e+24,3.417915083658623e+23,6194925436111.107,0.0,1,0,"[0, 100)"
1,0,0,0,0,0.0,0.0,0.0,0,0,1,9933.01551974982,0.0,0.0,0.0,0.0,0,1000,
1,1,1,1,0,0.0,0.0,407296218.0,26,2,4,1016098.7488733287,203219.74977466572,198913.45259638672,994398.3115712706,0.0,0,920,"[900, 1000)"
6,0,0,30,0,0.0,0.0,45274997.416666664,0,11,36,5.4427600333990075e+20,0.0,0.0,3.225839307162703e+21,0.0,0,1000,
1,0,0,0,0,0.0,0.0,0.0,0,0,1,1628941.9139533967,0.0,0.0,0.0,0.0,0,1000,
1,1,1,1,0,0.0,0.0,404991610.75,0,2,4,3.063302223360006e+21,4.0449683152000084e+20,3.9982123360000115e+20,3.2549388544242646e+21,0.0,0,1000,
0,0,0,9,0,0.0,0.0,181155378.44444445,0,2,9,0.0,0.0,0.0,4847027059.155084,0.0,0,990,"[900, 1000)"
1,0,0,0,0,0.0,0.0,0.0,0,0,1,2.6044090290244564e+16,0.0,0.0,0.0,0.0,0,1000,
5,4,1,3,0,0.0,0.0,124915314.6923077,44,3,13,141505481219.5532,4.129755771828508e+22,2.0215075093688883e+22,142831340287.5778,0.0,0,760,"[700, 800)"
2,3,2,3,0,0.0,0.0,162871350.5,0,2,10,1.6244879142447963e+20,65648451.7756775,65770475.02145596,7.473854476352371e+18,0.0,0,880,"[800, 900)"
1,1,0,0,0,0.0,0.0,815246609.5,564,0,2,1.5854237614713926e+16,2250.9558575093106,0.0,0.0,0.0,1,0,"[0, 100)"
1,2,2,1,0,0.0,0.0,270136771.0,36,1,6,1.5561743624735414e+21,200079856.27189937,200854071.13744253,1.5697421555728394e+21,0.0,0,970,"[900, 1000)"
1,1,1,1,0,0.0,0.0,405461396.75,24,3,4,7.122699059900504e+21,2.946593000000001e+21,2.946950500000006e+21,7.118472277000015e+21,0.0,0,1000,
61,13,10,31,0,0.0,0.0,14156111.017391304,18,42,115,8.135906277130425e+21,1.9910102041122995e+21,1.9190299741656884e+21,6.951393525056797e+21,0.0,1,20,"[0, 100)"
2,0,0,0,0,0.0,0.0,813348666.0,8279556,0,2,5.123944286027967e+19,0.0,0.0,0.0,0.0,0,1000,
234,160,117,138,0,0.0,0.0,2505262.0739599383,6,256,649,4.047582191392406e+23,2.7113600254151223e+23,2.0741777273183866e+22,9.506384892977369e+22,0.0,1,0,"[0, 100)"
1,1,0,0,0,0.0,0.0,815246613.5,522,0,2,1.5854237614713926e+16,2250.9558575093106,0.0,0.0,0.0,1,0,"[0, 100)"
1,0,0,0,0,0.0,0.0,0.0,0,0,1,1.1781190379389714e+18,0.0,0.0,0.0,0.0,0,1000,
3,0,0,0,0,0.0,0.0,542251184.3333334,147097,0,3,3382329.4902106263,0.0,0.0,0.0,0.0,0,1000,
1,1,0,0,0,0.0,0.0,812355847.5,86,1,2,1.5897841348740052e+18,7.313007020420424e+17,0.0,0.0,0.0,1,0,"[0, 100)"
1,0,0,1,0,0.0,0.0,811070326.5,1758,0,2,14143677.216766179,0.0,0.0,14130603.586076489,0.0,0,1000,
1,0,0,1,0,0.0,0.0,814799804.0,1103219,0,2,1000200.655753678,0.0,0.0,991365.0333146137,0.0,0,1000,
1,1,1,1,0,0.0,0.0,404698089.0,29,3,4,1.6282255797000012e+21,744342462.4437994,744342462.4437994,1.6282255797000012e+21,0.0,0,1000,
1,0,0,0,0,0.0,0.0,0.0,0,0,1,1.220178351828629e+18,0.0,0.0,0.0,0.0,0,1000,
1,0,0,0,0,0.0,0.0,0.0,0,0,1,1.7800567140725776e+17,0.0,0.0,0.0,0.0,0,1000,
60,27,9,24,0,0.0,0.0,13570218.858333332,18,41,120,5.022393731583796e+23,2.1222101943560213e+22,210157416439.2132,4.4550417630457704e+23,0.0,1,10,"[0, 100)"
2,1,1,2,0,0.0,0.0,270281992.5,0,4,6,3.5395717480350118e+19,2.2653259187424076e+19,2.2653259187424076e+19,3.5395703322063127e+19,0.0,0,1000,
5,0,0,2,0,0.0,0.0,232568160.7142857,276,0,7,2.8111209521189046e+21,0.0,0.0,9.381562698008651e+20,0.0,0,990,"[900, 1000)"
87,34,26,32,1,6.090344583065363e+21,5.800328174347966e+21,9043606.816666666,18,63,180,5.413846723516151e+22,2.27577374461128e+22,1.959381233128073e+22,3.643319519586645e+22,0.0,1,0,"[0, 100)"
3,1,0,1,0,0.0,0.0,325757408.8,128712,0,5,2.8175936917922136e+20,6.8232136634862354e+19,0.0,119344400.90469298,0.0,1,10,"[0, 100)"
73,29,16,41,0,0.0,0.0,10251226.125786163,16,34,159,7.033712169690005e+21,1.5170465890764577e+21,1.5409314359841212e+21,5.561985152917228e+21,0.0,1,0,"[0, 100)"
1,0,0,0,0,0.0,0.0,0.0,0,0,1,1021957.0440581879,0.0,0.0,0.0,0.0,0,1000,
1,1,1,2,0,0.0,0.0,325483566.8,56,2,5,1.177389229625424e+22,8.594390130098658e+21,8.577627583386896e+21,2.0403995393042575e+22,0.0,0,1000,
3,2,2,4,2,79492279.17945796,7.570693287122148e+19,125140095.53846154,20,3,13,2.4807923884900758e+20,9.981719505531142e+19,1.8200049827477264e+17,387343834.9632285,0.0,1,180,"[100, 200)"
3,0,0,0,0,0.0,0.0,542276034.0,74239,0,3,3.2131637485728394e+18,0.0,0.0,0.0,0.0,0,1000,
62,31,29,26,0,0.0,0.0,11013579.10135135,4,23,148,3.250161860196291e+23,6.403200493644295e+22,4.405284114691817e+22,2.4014069310830052e+23,0.0,1,30,"[0, 100)"
1,0,0,0,0,0.0,0.0,0.0,0,0,1,1.2508703683084906e+17,0.0,0.0,0.0,0.0,0,1000,
2,0,0,0,0,0.0,0.0,813399737.0,655794,0,2,1.454632283448942e+19,0.0,0.0,0.0,0.0,0,1000,
18,3,1,6,0,0.0,0.0,58199116.89285714,0,5,28,2.215757979415349e+20,3.771407685173413e+19,503191583.3653839,2.5196250599343617e+20,0.0,1,440,"[400, 500)"
8,2,1,4,0,0.0,0.0,108183462.33333333,0,6,15,1.4226712794060145e+22,1.1370479452438259e+22,1.140472807800496e+22,1.429151084911403e+22,0.0,0,930,"[900, 1000)"
1,0,0,0,0,0.0,0.0,0.0,0,0,1,1.5761224726056394e+18,0.0,0.0,0.0,0.0,0,1000,
17,5,1,3,0,0.0,0.0,62624560.0,0,6,26,6.806413112249072e+18,128447246675.5939,5404936638.9246,6.337285157747734e+18,0.0,1,690,"[600, 700)"
1,0,0,0,0,0.0,0.0,0.0,0,0,1,5070849.601952742,0.0,0.0,0.0,0.0,0,1000,
34,5,2,3,0,0.0,0.0,37038583.09090909,10,16,44,4.5872546775499067e+20,25210988835.847687,6535943291.716132,686076118665.724,0.0,1,730,"[700, 800)"
1,0,0,1,0,0.0,0.0,814432137.5,10,1,2,10973339853.753077,0.0,0.0,10973339953.423958,0.0,0,1000,
1,0,0,0,0,0.0,0.0,0.0,0,0,1,2.5894763760000038e+20,0.0,0.0,0.0,0.0,0,1000,
40,28,11,7,0,0.0,0.0,18945379.08139535,20,25,86,1.8039211826336016e+23,1.1028997769775466e+23,1.6040322634615276e+22,1.6129257827377365e+22,0.0,1,10,"[0, 100)"
5,1,2,5,0,0.0,0.0,124907679.92307693,0,2,13,1.6784511696842722e+21,7.605846574894855e+20,7.49830210646059e+20,1.6491416094316568e+21,0.0,0,990,"[900, 1000)"
3,0,0,2,0,0.0,0.0,325410328.2,3334,0,5,6.794683495633858e+20,0.0,0.0,6.467314835674393e+20,0.0,0,1000,
1,0,0,0,0,0.0,0.0,0.0,0,0,1,1.7123722938300042e+17,0.0,0.0,0.0,0.0,0,1000,
2,0,0,1,0,0.0,0.0,541820704.0,81291,0,3,20819294.760129824,0.0,0.0,20853938.801667623,0.0,0,1000,
6,5,0,0,0,0.0,0.0,147193259.36363637,0,10,11,1.7580754192832553e+18,486773885084356.75,0.0,0.0,0.0,1,30,"[0, 100)"
1,1,1,1,0,0.0,0.0,405331021.5,30,3,4,1.0595599431830004e+22,1.1210123751292946e+21,1.1210123751292946e+21,1.0468160956556554e+22,0.0,0,1000,
2,0,0,0,0,0.0,0.0,813341738.0,444868,0,2,2.0418807549204132e+18,0.0,0.0,0.0,0.0,0,1000,
1,0,0,0,0,0.0,0.0,0.0,0,0,1,1698584524817657.8,0.0,0.0,0.0,0.0,0,1000,
6,1,0,2,0,0.0,0.0,180710848.44444445,26,2,9,2.747764802654835e+20,5.7713508565362295e+19,0.0,1.918984764965928e+19,0.0,1,20,"[0, 100)"
1,1,0,0,0,0.0,0.0,814461162.0,14,1,2,7.504701240000013e+16,1.5009402480000024e+16,0.0,0.0,0.0,1,0,"[0, 100)"
2,1,1,2,0,0.0,0.0,270611141.8333333,0,4,6,4.937732282123894e+19,5.619790776887987e+19,5.619790776887987e+19,4.937732616376847e+19,0.0,0,990,"[900, 1000)"
1,0,0,0,0,0.0,0.0,0.0,0,0,1,1.1896050675789366e+18,0.0,0.0,0.0,0.0,0,1000,
10,3,0,1,0,0.0,0.0,116439127.35714285,0,4,14,8954815508.94879,6937976552.786766,0.0,9957725.990557548,0.0,1,10,"[0, 100)"
1,0,0,0,0,0.0,0.0,0.0,0,0,1,1.3802465342314432e+18,0.0,0.0,0.0,0.0,0,1000,
0,0,0,4,0,0.0,0.0,406148216.75,0,2,4,0.0,0.0,0.0,1.2231499331380068e+18,0.0,0,1000,
1,0,0,0,0,0.0,0.0,0.0,0,0,1,1038444.9923563005,0.0,0.0,0.0,0.0,0,1000,
1,0,0,1,0,0.0,0.0,811950878.0,440691,0,2,6.436939896067145e+18,0.0,0.0,6.403017385359548e+18,0.0,0,1000,
29,0,0,1,0,0.0,0.0,54345331.766666666,120,0,30,1.7544646591787034e+20,0.0,0.0,2.3360813969752277e+19,0.0,0,990,"[900, 1000)"
1,1,0,0,0,0.0,0.0,810166397.0,128,0,2,8.074396940532005e+20,4.0371986488224724e+20,0.0,0.0,0.0,1,0,"[0, 100)"
110,1,65,4,0,0.0,0.0,9058501.244444445,18,36,180,3.500550865365271e+22,8009301294.698319,4212803055.9959416,2332445972.139488,0.0,1,290,"[200, 300)"
1,1,1,0,0,0.0,0.0,542858705.0,44,1,3,1.1191814376473716e+18,9.962208407837088e+16,9.962208407837088e+16,0.0,0.0,0,870,"[800, 900)"
2,0,0,2,0,0.0,0.0,407224788.25,10,2,4,20412520364.042442,0.0,0.0,20412520628.107822,0.0,0,1000,
1,0,0,0,0,0.0,0.0,0.0,0,0,1,2.252260296519667e+17,0.0,0.0,0.0,0.0,0,1000,
2,1,0,0,0,0.0,0.0,542233783.0,1108,0,3,1.1600869880003563e+20,51044023.09842374,0.0,0.0,0.0,1,0,"[0, 100)"
1,0,0,0,0,0.0,0.0,0.0,0,0,1,11547.39760309265,0.0,0.0,0.0,0.0,0,1000,
2,0,0,1,0,0.0,0.0,541215481.0,10,1,3,9.535512601072412e+19,0.0,0.0,15081600.95537413,0.0,0,1000,
2,1,0,0,4,1.1593229416652454e+19,10539299.469684048,232346537.42857143,132,0,7,3.382567501471769e+19,11279165.583055872,0.0,0.0,0.0,1,0,"[0, 100)"
14,6,2,3,0,0.0,0.0,65156686.2,28,5,25,1.5748594436068782e+22,6.667028216663249e+20,8156743497.410853,5399709917.773877,0.0,1,260,"[200, 300)"
1,0,0,0,0,0.0,0.0,0.0,0,0,1,1.4042646726356011e+17,0.0,0.0,0.0,0.0,0,1000,
1,1,0,0,0,0.0,0.0,814437688.5,18,1,2,1.462732080102844e+17,1.4627320801028442e+16,0.0,0.0,0.0,1,0,"[0, 100)"
2,0,0,0,0,0.0,0.0,813339691.5,97328,0,2,3.2376920780653143e+18,0.0,0.0,0.0,0.0,0,1000,
40,52,103,16,0,0.0,0.0,7726617.611374408,0,46,211,2.079743247710541e+23,6.023338255985766e+22,4.7516931735595394e+22,1.5629964298052974e+23,0.0,1,10,"[0, 100)"
1,0,0,0,0,0.0,0.0,0.0,0,0,1,1.023869648132951e+19,0.0,0.0,0.0,0.0,0,1000,
1,0,0,0,0,0.0,0.0,0.0,0,0,1,1088462.5522312024,0.0,0.0,0.0,0.0,0,1000,
1,0,0,0,0,0.0,0.0,0.0,0,0,1,1.424539811980101e+17,0.0,0.0,0.0,0.0,0,1000,
3,2,2,3,0,0.0,0.0,162391597.8,28,5,10,164392499.7057584,73375124.39776471,73375141.5129359,164392530.90104416,0.0,0,950,"[900, 1000)"
5,1,1,4,0,0.0,0.0,148002082.0909091,24,2,11,2.297840070305006e+21,3.0118491591177857e+20,3.0322928155291655e+20,1.520005705477528e+21,0.0,0,960,"[900, 1000)"
8,0,0,3,0,0.0,0.0,147475115.63636363,22,2,11,4.164278084200601e+20,0.0,0.0,11007073555547.402,0.0,0,1000,
1,1,1,1,0,0.0,0.0,407142486.5,32,2,4,2001189.94767004,100059.39732410468,100059.39732410468,2001191.9488579864,0.0,0,920,"[900, 1000)"
12,10,1,1,0,0.0,0.0,67777147.91666667,24,16,24,74289567266.12024,59101338690.04933,7732826995.846315,7732826995.846315,0.0,1,410,"[400, 500)"
1,0,0,1,0,0.0,0.0,814035117.5,68,1,2,9247105290.383026,0.0,0.0,9247105345.306324,0.0,0,1000,
2,0,0,0,0,0.0,0.0,814641210.0,186,0,2,3.885143450762851e+20,0.0,0.0,0.0,0.0,0,1000,
18,7,4,19,0,0.0,0.0,33871041.083333336,14,11,48,2.2691638557002354e+21,4.88521618165001e+20,9605731545.33461,8.504234638109584e+20,0.0,1,230,"[200, 300)"
0,0,0,1,0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,4058675776.542366,0.0,0,1000,
25,11,6,14,0,0.0,0.0,28954681.660714287,22,18,56,1.6364501220410704e+23,179915643602.21387,179368534437.2077,1.6902134560967017e+23,0.0,0,680,"[600, 700)"
2,0,0,0,0,0.0,0.0,813350244.0,377869,0,2,2.0038934513620204e+18,0.0,0.0,0.0,0.0,0,1000,
1,0,0,0,0,0.0,0.0,0.0,0,0,1,5.481093601230107e+19,0.0,0.0,0.0,0.0,0,1000,
1,0,0,0,0,0.0,0.0,0.0,0,0,1,99068463565141.05,0.0,0.0,0.0,0.0,0,1000,
257,100,27,138,0,0.0,0.0,3110114.1494252873,0,242,522,4.1682312894257924e+25,3.090979459975106e+25,4.809780306062499e+24,1.7454696402331065e+25,0.0,1,0,"[0, 100)"
1,0,0,0,0,0.0,0.0,0.0,0,0,1,1682113.0992212605,0.0,0.0,0.0,0.0,0,1000,
1,1,0,0,0,0.0,0.0,810488720.0,0,1,2,4.001894316000016e+16,5050076626327671.0,0.0,0.0,0.0,1,0,"[0, 100)"
18,12,12,16,0,0.0,0.0,28053802.775862068,0,30,58,8.95986474120781e+22,1.6501456538884261e+22,1.6613243940067493e+22,8.976151923800994e+22,0.0,1,20,"[0, 100)"
1,0,0,1,0,0.0,0.0,810445980.0,512,0,2,1047470550.1763906,0.0,0.0,1049594969.0945153,0.0,0,1000,
10,8,2,1,0,0.0,0.0,77275505.04761904,22,13,21,8.744188408101395e+20,3.6176419884137415e+20,126301835.5470228,123431298.6054097,0.0,1,300,"[300, 400)"
0,0,0,3,0,0.0,0.0,543273168.3333334,391,0,3,0.0,0.0,0.0,50910954737.53929,0.0,0,1000,
25,9,4,10,0,0.0,0.0,33968589.770833336,16,16,48,1.8383490488620353e+22,25262196220.87384,15804755952.241688,6.613548145720814e+21,0.0,0,760,"[700, 800)"
2,0,0,0,0,0.0,0.0,813350160.0,106384,0,2,3.2245531962606746e+18,0.0,0.0,0.0,0.0,0,1000,
1,1,1,1,0,0.0,0.0,405307522.0,26,2,4,8.167400456674665e+21,8.063640750654972e+20,8.063640750654972e+20,8.148045754653809e+21,0.0,0,990,"[900, 1000)"
1,0,0,0,0,0.0,0.0,0.0,0,0,1,1079966.577266274,0.0,0.0,0.0,0.0,0,1000,
2,0,0,0,0,0.0,0.0,813353371.5,546026,0,2,4.6033431371126733e+18,0.0,0.0,0.0,0.0,0,1000,
1,0,0,0,0,0.0,0.0,0.0,0,0,1,1.0102517721595027e+18,0.0,0.0,0.0,0.0,0,1000,
5,2,0,2,0,0.0,0.0,180445885.55555555,44,1,9,4.08204443934503e+22,2.3685925799323412e+22,0.0,1.2859312941738297e+22,0.0,1,10,"[0, 100)"
0,1,3,2,0,0.0,0.0,270675911.5,0,3,6,0.0,1714957348.7703488,3414426915.768484,6.916857888118156e+21,0.0,0,960,"[900, 1000)"
51,47,32,21,0,0.0,0.0,10792541.264900662,16,33,151,1.1057418120666045e+22,3.67926644905065e+21,3.397504985816722e+21,7.50762662409054e+21,0.0,1,30,"[0, 100)"
36,10,11,45,0,0.0,0.0,15964058.960784314,0,35,102,1.3696012006119981e+23,5.505504500551664e+22,4.24981647194393e+22,2.038449354320355e+23,0.0,1,20,"[0, 100)"
19,15,4,12,0,0.0,0.0,32563562.6,0,16,50,6.082059799805067e+21,2.3162953301669645e+21,2.355202879004128e+21,4.2735474640954967e+21,0.0,0,720,"[700, 800)"
3,0,0,0,0,0.0,0.0,542249580.0,46873,0,3,2.4724757599599987e+17,0.0,0.0,0.0,0.0,0,1000,
2,0,0,0,0,0.0,0.0,815258752.0,1948916,0,2,1.2674123128111202e+20,0.0,0.0,0.0,0.0,0,1000,
56,24,14,47,0,0.0,0.0,11543129.04964539,26,48,141,3.327704591248379e+23,39091729532.20172,39076041653.624016,2.943667899554431e+23,0.0,1,60,"[0, 100)"
11,3,3,4,0,0.0,0.0,77324717.23809524,26,8,21,5.1062176131993194e+20,11000697931.262661,11080310556.528442,18172061123.0123,0.0,0,910,"[900, 1000)"
1,0,0,0,0,0.0,0.0,0.0,0,0,1,9.135062203944277e+18,0.0,0.0,0.0,0.0,0,1000,
1,0,0,0,0,0.0,0.0,0.0,0,0,1,1.7851988788047547e+18,0.0,0.0,0.0,0.0,0,1000,
1,1,0,0,0,0.0,0.0,810441409.0,0,1,2,2.690167948000005e+16,5002698327107256.0,0.0,0.0,0.0,1,0,"[0, 100)"
7,7,7,9,0,0.0,0.0,54298947.43333333,4,9,30,1.9437321702340284e+21,1.6133026139686945e+21,1.6181806019537844e+21,1.9507619911544173e+21,0.0,0,960,"[900, 1000)"
79,61,37,27,1,1.5940062897859865e+21,1518101228.3676062,7953682.292682927,24,52,205,2.4539313731405278e+22,2.000254429985573e+20,1.9993920822299882e+20,1.0858296050510165e+22,0.0,1,10,"[0, 100)"
67,0,0,0,0,0.0,0.0,24216261.52238806,26,16,67,250711181435763.62,0.0,0.0,0.0,0.0,0,1000,
1,0,0,0,0,0.0,0.0,0.0,0,0,1,1105902.520641626,0.0,0.0,0.0,0.0,0,1000,
27,10,9,37,0,0.0,0.0,19599811.987951808,0,30,83,1.1405261333223485e+23,1.8506393879090456e+22,1.8475238251379156e+22,1.68681670619267e+23,0.0,1,40,"[0, 100)"
2,0,0,0,0,0.0,0.0,813432093.5,448485,0,2,2028496.770363613,0.0,0.0,0.0,0.0,0,1000,
1,0,0,0,0,0.0,0.0,0.0,0,0,1,1116351.0469420946,0.0,0.0,0.0,0.0,0,1000,
15,1,1,4,0,0.0,0.0,77549807.61904761,298,0,21,6.084584972834678e+20,99069314.70705606,99110838.09081507,1362111165.3788307,0.0,0,630,"[600, 700)"
2,0,0,0,0,0.0,0.0,813347401.5,236042,0,2,2041564.2139992188,0.0,0.0,0.0,0.0,0,1000,
10,8,3,4,0,0.0,0.0,65204226.72,34,2,25,4.4860891923388015e+19,43007854.49843244,10553104.295323776,1.0428355744231692e+19,0.0,1,660,"[600, 700)"
1,1,2,0,0,0.0,0.0,406188818.25,398,0,4,6.719600790077843e+17,218386.58973810513,218146.2772709768,0.0,0.0,0,770,"[700, 800)"
0,2,5,5,0,0.0,0.0,135330996.41666666,0,6,12,0.0,6.408603689416626e+22,1.2834315183109446e+23,2.2434951985406828e+23,0.0,0,1000,
1,0,0,0,0,0.0,0.0,0.0,0,0,1,1.2653551484466075e+17,0.0,0.0,0.0,0.0,0,1000,
3,0,0,1,0,0.0,0.0,406666098.25,214023,0,4,1.8563129511504556e+18,0.0,0.0,9994154254.531582,0.0,0,1000,
14,8,7,10,2,1.5845112416890778e+23,1.509058325418169e+23,39769663.46341463,8,13,41,5.429804436334712e+23,3.4354320055025724e+23,8.73679891221411e+22,1.4958573249094872e+23,0.0,1,120,"[100, 200)"
